Gene name	Pig gene name
	
	
	
	
	
FAM157B	
	
DPF1	DPF1
RNU6-1010P	
	
ANKHD1-DT	
	
SEMA3E	SEMA3E
	
	
	
SEPTIN1	SEPTIN1
	
	
	
	
	
LINC01023	
MOCS2-DT	
	
	
TUBBP5	
	
	
PURPL	
LINC00475	
	
DHX30	DHX30
PRSS47P	
	
	
	
	
FAM120A2P	
	
ZNF658B	
FDXR	FDXR
	
FAM95B1	
	
	
RAD23BP2	
CTSL3P	
CTSL3P	
OR13C1P	
	
FAM205BP	
	
PMS2	PMS2
CELP	
IL34	IL34
	
MFSD14CP	
LYPD6B	LYPD6B
	
TPSG1	
MFSD14CP	
NECAB2	
MARCHF11-AS1	
ISL1-DT	
TLCD3B	TLCD3B
ARRDC3-AS1	
SRP14-DT	
LRRC37A5P	
LRRC37A5P	
	
CDRT15P6	
	
	
FBP2P1	
LINC02694	
	
	
SLC12A2-DT	
	
	
	
PAEPP1	
	
	
SNX18P3	
FAM8A3P	
	
PGM5P2	
	
LYPD6	LYPD6
	
	
MIR1226	
PGM5P2	
SPINT1-AS1	
Y_RNA	
VPS26BP1	
	
RN7SL664P	
HSPB11	HSPB11
	
	
MBTPS1	MBTPS1
CDC25A	CDC25A
	
	
	
	
	
ANKRD20A2P	
	
	
EIF3J-DT	
CYP4F59P	
	
EPHB2	EPHB2
THSD4-AS1	
ANKRD20A3P	
RPL17P13	
MMADHC	MMADHC
	
TMEM161B-DT	
	
LOXL1-AS1	
ANKRD20A4P	
ANKRD20A5P	
	
HEXA-AS1	
FGF7P6	
LINC02345	
	
	
FLJ43315	
	
GABPB1-AS1	
	
	
PPIAP49	
	
	
KCNK6	KCNK6
FRG1HP	
PSMD7	PSMD7
	
	
NIPA1	NIPA1
NANOS3	NANOS3
SNRPFP4	
BRME1	
RNU7-128P	
NDUFB1P1	
MIR4443	
CAMP	NPG3
CAMP	
CAMP	
CAMP	
CAMP	
CAMP	PMAP-36
CAMP	
CAMP	NPG1
CAMP	NPG3
CAMP	
CAMP	PG-2
CAMP	
CAMP	
ZNF589	
	
ANKRD20A7P	
	
RNU6-601P	
LINC01931	
	
	
	
CLEC18B	
	
LINC01818	
ATP8B3	ATP8B3
LINC01817	
MTLN	MTLN
	
	
ANKRD19P	
NIPA2	NIPA2
THNSL2	THNSL2
MRPS18AP1	
Y_RNA	
	
	
NME6	NME6
RNU6-237P	
TMCO1	TMCO1
Y_RNA	
	
	
NPIPB15	
	
	
EPB41L4A-AS1	
ABCC12	ABCC12
	
IPCEF1	IPCEF1
CNTNAP3P7	
	
LINC02863	
SPATA31D5P	
ZCCHC9	ZCCHC9
SPATA31D5P	
FGF7P3	
	
CLCN3P1	
FADS6	FADS6
	
LINC00032	
LINC00032	
USH1G	USH1G
MIRLET7A1HG	
CYSRT1	CYSRT1
OTOP2	OTOP2
DNM1	DNM1
LRRTM4	LRRTM4
OTOP3	OTOP3
TMEM231	TMEM231
RND3	RND3
ACOT12	ACOT12
HID1	HID1
TUBGCP5	TUBGCP5
C19orf12	C19orf12
CDK11B	
IFNL3	
IFNL3	
	
FCF1P2	
MIR2115	
FBXW12	
SMIM7	SMIM7
	
SSBP2	SSBP2
HID1-AS1	
FZD7	FZD7
CDR2L	CDR2L
ELOB	ELOB
THADA	
MRPL58	MRPL58
RN7SL321P	
RNU6-362P	
ATP5PD	
ATRIP	ATRIP
U7	
	
	
RNU6-898P	
	
RPS2P45	
HAS3	HAS3
RN7SL573P	
OR1D2	
NACA2	
INTS2	INTS2
SNAP91	SNAP91
CHTF8	
CYFIP1	CYFIP1
BIRC2	BIRC2
RNU6-22P	
Y_RNA	
DERPC	DERPC
MSRB1	MSRB1
RPL3L	RPL3L
PGR	PGR
NDUFB10	NDUFB10
	
	
TMEM38A	TMEM38A
	
PLXNA1	PLXNA1
RPS2	
HCN2	HCN2
Y_RNA	
SETP3	
SEPTIN4-AS1	
	
MTMR4	MTMR4
POLRMT	POLRMT
RSPH10B2	
RPL6P9	
MRPL42	
MRPL42	
MRPL42	
RNA5SP143	
PLS1	PLS1
RN7SL238P	
MIR4509-2	
MIR4509-3	
Metazoa_SRP	
LINC00930	
	
	
	
FAM174B	FAM174B
GRAMD1B	GRAMD1B
	
	
	
HMGN1P38	
H2AZ2P1	
	
FAM149B1P1	
	
SPATA8-AS1	
SPATA8	
	
FGF22	FGF22
ZNF722	
PDGFA	PDGFA
BRIP1	BRIP1
RNF126	RNF126
RN7SKP181	
	
PARPBP	PARPBP
SEPHS1P2	
MIR4312	
SPESP1	SPESP1
	
	
	
	
RSPH10B	
	
EWSAT1	
PLS1-AS1	
RN7SKP25	
RNU7-47P	
PCOLCE2	PCOLCE2
RN7SL209P	
SNORA10	
OR4F6	
OR4F6	
OR4F6	
OR4F6	
OR4F6	
SNORA64	SNORA64
	
OR4F15	
OR4F15	
OR4F15	
SNORA78	SNORA78
RNF151	RNF151
OR4F14P	
OR4F28P	
WBP1LP5	
SNORD13D	
LINC00926	
	
LINC01413	
FSTL3	FSTL3
NDUFB10P1	
	
TBL3	TBL3
CGNL1	CGNL1
CDCA3	CDCA3
	
	
ANGPTL8	ANGPTL8
OCM2	
CCDC201	
TSPAN16	
Y_RNA	
CT66	
AUTS2	AUTS2
	
RNU6-844P	U6
PAQR9	PAQR9
	
	
	
	
	
	
MYZAP	MYZAP
RAD23BP1	
RNU6-138P	U6
UBA5	UBA5
SPSB2	SPSB2
RAB3D	RAB3D
CD163	CD163
OR3A1	OR3A1
	
EBI3	EBI3
	
OR1AC1P	
OR1E1	
OR1E2	
	
	
	
SPATA22	SPATA22
SEM1P1	
SKP1	
	
ZSWIM4	ZSWIM4
IL18R1	IL18R1
ANKRD24	ANKRD24
OR5H8	
OR5H8	
OR5H8	
OR5H8	
OR5H8	
OR5H8	
OR5H8	
OR5H8	
OR5H8	
OR5H8	
OR5H8	
OR5H8	
OR5H8	
OR5H8	
OR5H8	
OR5H8	
OR5H8	
OR5H8	
OR5H8	
OR5H8	
OR5H8	
OR5H8	
OR5H8	
MTMR14	MTMR14
NOXO1	NOXO1
MARCO	MARCO
FAM237A	FAM237A
ANKRD30BL	
POLR2M	POLR2M
PTRHD1	
RPSAP58	
ACOT11	ACOT11
MEMO1	MEMO1
	
PPP2CA	PPP2CA
	
	
	
GCOM1	
EGFR	EGFR
STARD7	STARD7
COLGALT1	COLGALT1
ASPA	ASPA
AKR1A1	AKR1A1
	
SYNGR3	SYNGR3
	
	
TBK1	TBK1
	
PTPRS-AS1	
RPL32P34	
	
	
ALOX12	ALOX12
PSPN	PSPN
KHSRP	KHSRP
	
RN7SL219P	
SLC9A3R2	SLC9A3R2
MMP13	MMP13
	
CYP26B1	CYP26B1
	
ZDHHC11B	
PLPPR2	PLPPR2
RNASEK	RNASEK
	
	
SCGB3A1	SCGB3A1
OR2S1P	
RNF38	RNF38
KCNT2	KCNT2
CMPK2	CMPK2
FLT4	FLT4
RNASEK-C17orf49	
EPS8L2	EPS8L2
C17orf49	C17orf49
RN7SL525P	
RNU6-31P	
BICD1P1	
TRIM28	TRIM28
RNA5SP115	
Y_RNA	
RNU6-312P	
RNU6-762P	U6
ORC2	ORC2
	
	
POU5F1P7	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H1	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H14	
OR5H5P	
OR5H3P	
OR5H4P	
OR5H7P	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
OR5H6	
BRPF1	BRPF1
NTHL1	NTHL1
MIR497HG	
MIR195	ssc-mir-195
MIR497	ssc-mir-497
BCL6B	BCL6B
SLC16A13	SLC16A13
	
HNRNPA1P35	
RPL23AP30	
	
RNU6-1206P	U6
Metazoa_SRP	
CLEC10A	CLEC10A
	
RPL17P10	
IMPDH1P10	
CFLAR-AS1	
MIR1225	
ZNF598	ZNF598
CLTA	CLTA
RNU7-45P	
RPL38P5	
	
MTND5P25	
MTND4P23	
MTND4LP13	
NDUFB3	
NDUFB3	
MIR6807	
UBE2M	UBE2M
	
	
	
RPL7AP64	
	
ITGA6-AS1	
ASGR1	ASGR1
PLEKHH2	PLEKHH2
	
TSC2	TSC2
	
	
COL5A1	COL5A1
BAG6	BAG6
CHMP2A	CHMP2A
	
LINC02222	
KRTAP5-4	
OR2AI1P	
KRTAP5-11	
Y_RNA	
TRIM7-AS2	
ODF3	ODF3
CTC-338M12.4	
TRIM52-AS1	
PLIN4	PLIN4
DLG4	DLG4
	
LARS2	LARS2
BICRA	BICRA
	
RN7SKP66	
CICP15	
	
OR4F3	
OR4F3	
DYNC2LI1	DYNC2LI1
RASSF3	RASSF3
	
	
GUSBP15	
PSMD13	PSMD13
	
MTND6P3	
MTND5P12	
MTCYBP35	
	
	
SLF1	SLF1
LRFN3	LRFN3
	
CTSK	CTSK
	
	
GNS	GNS
	
	
SDHAF1	SDHAF1
SYNE4	SYNE4
HSPD1P14	
HMGB4	HMGB4
IRF5	IRF5
CSMD2-AS1	
	
	
RPL7P18	
	
KIAA0825	KIAA0825
POU2F2	POU2F2
	
	
MACROH2A1	MACROH2A1
	
Metazoa_SRP	
AZIN2	AZIN2
ABCG5	ABCG5
ABCG8	ABCG8
LDHAL6A	
LARS2-AS1	
LIMD1	LIMD1
	
	
	
TRIM3	TRIM3
RPL7P39	
TRIM62	TRIM62
MIR4713HG	
LINC02389	
RNU6-1048P	U6
TNFAIP8L3	TNFAIP8L3
COL5A1-AS1	
RN7SL455P	
	
	
MIR3689C	
MIR3689A	
MIR3689D1	
MIR3689B	
MIR3689D2	
MIR3689E	
MIR3689F	
	
RNU6-566P	
FCN2	FCN2
PDSS1P2	
PPM1B-DT	
C1GALT1C1L	
	
KRT8P15	
CYP19A1	
CYP19A1	
CYP19A1	
CARF	CARF
FLT1P1	
LINC02231	
CCR1	CCR1
RNU6ATAC42P	
	
	
	
WIF1	WIF1
FAM133FP	
FCN1	
ZNF847P	
UQCRC2P1	
CCR2	CCR2
SNAP47-AS1	
LINC00174	
CCRL2	CCRL2
CTSS	CTSS
	
	
	
LINC02009	
	
CARM1P1	
FAM240A	FAM240A
	
	
CCR3	
RNF32-DT	
	
RNU6-166P	U6
APOOP3	
LEMD3	LEMD3
	
	
	
LTF	LTF
SELENOH	
	
FAM95B1	
	
NUDCD3	NUDCD3
MDK	MDK
TLE4	TLE4
	
	
MATR3	
	
	
	
	
	
	
	
	
	
	
SCARB1	SCARB1
RPL32P18	
CAMK2B	CAMK2B
TNNI2	TNNI2
LIN9	LIN9
MIR4713	
SYNGR2P1	
SCYL1	SCYL1
GOLGA8R	
SNAP23	SNAP23
ALKBH6	ALKBH6
KRT8P52	
RTP3	
	
RPL7P14	
	
	
PRAMEF28P	
RPL23AP36	
LRRC2	LRRC2
PRAMEF27	
PRAMEF27	
PRAMEF27	
PRAMEF27	
PRAMEF27	
PRAMEF27	
PRAMEF27	
PRAMEF27	
PRAMEF27	
PRAMEF27	
PRAMEF27	
RPL12P16	
PRAMEF34P	
PRAMEF35P	
HNRNPCL2	
TRIO	TRIO
	
LRPPRC	LRPPRC
HNRNPCL4	
RBMXL1	
	
RNU6-927P	
MIR5188	
	
RPL22P19	
GBP3	
	
	
	
LETMD1	LETMD1
CRELD1	CRELD1
OR11A1	
SESN1	SESN1
ECSIT	ECSIT
PHLDB1	PHLDB1
Y_RNA	
GBP1	GBP1
FRMD1	FRMD1
	
	
LRRC57	LRRC57
DNLZ	DNLZ
CAMSAP1-DT	
UBAC1	UBAC1
HAUS2	HAUS2
PTGES3P1	
GBP2	
GBP2	
NACC2	NACC2
HNRNPA0	
CSRNP2	CSRNP2
NPY6R	
	
LINC02846	
	
	
TMEM250	TMEM250
	
	
	
ATPSCKMT	ATPSCKMT
	
LHX3	LHX3
RPL35AP29	
	
	
	
	
GBP7	
LINC02414	
	
	
RNA5SP377	
	
EXOSC5	EXOSC5
RPS6P21	
GBP4	
SFSWAP	SFSWAP
	
	
MYL12BP1	
CCT5	CCT5
STARD9	
QSOX2	QSOX2
MCEMP1	
AHDC1	
CCR6	CCR6
CCDC187	
EVI5L	EVI5L
LINC00336	
	
	
	
	
LINC02980	
EIF4EBP2P2	
CDAN1	CDAN1
HDAC2-AS2	
	
	
PRRC2B	PRRC2B
	
FGR	FGR
ACADVL	ACADVL
	
	
	
	
	
	
LINC01512	
CCDC162P	
ELAVL1	ELAVL1
	
RNA5SP378	
RNU6-1017P	U6
	
ULK1	ULK1
UNC13A	
	
	
CMBL	CMBL
	
	
	
KRT8P50	
	
TTBK2	TTBK2
	
INIP	INIP
	
	
	
LINC02520	
Y_RNA	
KU-MEL-3	
	
LINC02528	
Y_RNA	
	
	
MARCHF6	MARCHF6
	
	
	
LINC02574	
PUS1	PUS1
IFI6	IFI6
	
SNX30-DT	
	
SNX30	SNX30
RN7SKP83	
ST3GAL5-AS1	
POLR1A	POLR1A
WNT11	WNT11
	
TTBK2-AS1	
	
PACRG-AS1	
NIFKP8	
RN7SL428P	
GOLGA6L3	
	
	
ZNF883	ZNF883
	
RAPGEF1	RAPGEF1
	
	
	
MIR7706	
RNU7-79P	
	
FABP5P9	
	
DNM1P28	
HEY2-AS1	
FOLR2	FOLR2
MGA	MGA
	
LINC00243	
	
	
	
	
CDKN1A	CDKN1A
	
	
MAP1S	MAP1S
	
MMP17	MMP17
HNRNPCL3	
	
	
DINOL	
RAB44	RAB44
IFI44L	IFI44L
	
	
PPIL1	PPIL1
GOLGA8VP	
	
	
	
	
	
C6orf89	C6orf89
	
	
Metazoa_SRP	
MIR6763	
	
	
	
LRCOL1	
RPL36AP45	
C15orf39	C15orf39
P2RX2	P2RX2
CYB561D1	CYB561D1
	
	
	
P2RX3	P2RX3
	
NIFKP4	
GOLGA6C	
RN7SL489P	
GOLGA6D	
AMIGO1	AMIGO1
	
GNAI3	GNAI3
ROPN1L-AS1	
ROPN1L	ROPN1L
RN7SL327P	
	
ANP32BP1	
PI16	PI16
COMMD4	COMMD4
INPPL1	INPPL1
COX6A1P2	
GRIN1	GRIN1
PPARG	PPARG
MTCH1	MTCH1
MIR324	
DVL2	DVL2
RNU6V	
	
MIR6131	
MIR197	
LINC01513	
	
RPL30P7	
RPL7P8	
	
LINC02212	
GNAT2	GNAT2
	
	
	
	
PMCHL1	
B3GNT3	B3GNT3
ITGA4	ITGA4
	
GUSBP18	
	
PTGS2	PTGS2
	
INSL3	INSL3
NBPF22P	
	
TRIM60P16	
	
	
	
	
	
CICP28	
	
NAIPP3	
MIR3188	
RN7SL513P	
GDF15	GDF15
	
GUSBP3	
ZNF734P	
	
SEPTIN7P5	
	
PHKG1P2	
SLC29A4P2	
MIR3189	
	
ELL	ELL
TNRC18P2	
	
	
	
	
MIR4283-2	
	
PMCHL2	
	
CICP24	
	
PMCHL2	
	
PIM1	PIM1
	
	
	
PCDHB17P	
	
PCDHB18P	
PCDHB18P	
GABPAP	
NMD3P1	
	
PCDHB19P	
	
	
	
SLC25A1P3	
VN1R34P	
ARAFP1	
	
	
VN1R35P	
TMEM217	TMEM217
VN1R36P	
	
	
	
	
	
CDK13	CDK13
CD44	CD44
DDAH1	DDAH1
	
AACSP1	
PHF23	PHF23
	
	
BACH2	BACH2
AACSP1	
	
	
SDHAP3	
	
	
ZNF875	
	
SAP18P2	
RNU6ATAC19P	
MRPL45P1	
U6	
RNU6-1168P	
RNU6-1007P	
	
RPL38P6	
SLC16A1	
SLC16A1	
FOXI3	FOXI3
TEX37	TEX37
PDCD6P1	
	
	
	
RPIA	RPIA
AKR7A2P1	
	
NEIL1	NEIL1
NGF	NGF
	
	
TRERF1	TRERF1
	
	
LINC02593	
	
MIR4436A	
NOC2L	NOC2L
IGKC	
GABARAP	GABARAP
IGKJ5	
IGKJ4	
IGKJ3	
IGKJ2	
IGKJ1	
GUSBP1	
IGKV4-1	
GUSBP1	
GMCL1	
	
	
CTDNEP1	CTDNEP1
HLFP1	
VNN1	VNN1
CCNG1P1	
VNN2	
KCNN1	KCNN1
MAN2C1	MAN2C1
PLEKHN1	PLEKHN1
	
RPL23AP92	
SNRNP27	SNRNP27
	
	
KMT2E	KMT2E
MXD1	MXD1
	
PXMP2	PXMP2
ZNF300P1	
ZNF530	
ZNF300P1	
	
	
HES4	HES4
RNA5SP379	
	
FBRSL1	
SEPTIN14P5	
ZNF606	ZNF606
	
GTF2H2B	
ISG15	ISG15
RN7SL470P	
PCBP1	PCBP1
	
	
	
	
MRPL36P1	
AGRN	AGRN
CLDN7	CLDN7
C2orf42	C2orf42
	
RBM11P1	
C6orf132	C6orf132
RPL30P13	
LINC02555	
LRRK2-DT	
ZNF566	ZNF566
	
	
	
	
	
Y_RNA	
	
	
PDCL3P5	
SLC2A4	SLC2A4
TSPAN19	TSPAN19
ARL4AP5	
RNU6-302P	
	
	
	
CLIC1	
CLIC1	
MIR1285-2	
RPL39P15	
RPS26P20	
DCAF17	DCAF17
HSP90B1	HSP90B1
ZNF433	
ZNF433	
DPP7	DPP7
TEX101	TEX101
NAIPP1	
	
WSPAR	
C5orf15	C5orf15
	
YBX2	YBX2
LYPD3	LYPD3
DAP3P2	
	
HSD17B3	HSD17B3
RPS15P4	
CYBRD1	CYBRD1
VDAC1	VDAC1
	
DCP1A	DCP1A
PHLDB3	PHLDB3
C2orf74	C2orf74
PLEKHG1	PLEKHG1
QRICH2	QRICH2
VOPP1-DT	
	
	
CDC42P2	
TUBBP6	
	
	
HLA-B	
RNU6-389P	
Metazoa_SRP	
SUMO2P3	
	
	
CICP11	
	
	
TCF7	TCF7
PSPHP1	
RNU6-1126P	
SEPTIN14	SEPTIN14
Y_RNA	
SNORD38C	
	
	
STAMBP	STAMBP
SNORD63	
	
CHDH	CHDH
	
CICP12	
	
	
	
IL17RB	IL17RB
	
	
	
	
POT1-AS1	
ETHE1	ETHE1
	
RASL10B	RASL10B
	
	
GAS2L2	GAS2L2
MRPL37	MRPL37
HSD17B3-AS1	
RNU6-1160P	
SLC35D2	SLC35D2
MMP28	MMP28
	
C16orf91	C16orf91
ZNF575	ZNF575
PERCC1	PERCC1
	
	
DHX34	DHX34
	
CCDC154	CCDC154
	
SSBP3-AS1	
ACTR8	ACTR8
	
	
LINC02784	
	
HNRNPA1P63	
SERPINC1	SERPINC1
LINC01567	
	
	
	
ARHGAP17	ARHGAP17
	
C17orf50	
LINC01737	
	
ZNF367	ZNF367
COG2	COG2
	
	
	
LINC02587	
HEATR9	HEATR9
	
	
NSA2P7	
	
FANCD2	FANCD2
	
	
HABP4	HABP4
	
MEIS3	MEIS3
	
CDC14B	
SNX10-AS1	
MIR631	
	
RPL13P4	
	
LINC03007	
	
PTPN9	PTPN9
MIR3652	
C12orf73	C12orf73
FAM157D	
SND1-DT	
	
	
	
	
LINC03011	
	
TDG	TDG
	
	
CAPN9	CAPN9
	
	
LINC02848	
	
SIN3A	SIN3A
OR8H1	
	
MYBPC3	MYBPC3
LINC03016	
CDK6-AS1	
	
TSSK1B	TSSK1B
ITGB8-AS1	
RNU4ATAC13P	
YTHDC2	YTHDC2
MICALL2-DT	
	
RNA5SP79	
	
	
C1orf198	C1orf198
	
	
CCL5	
	
	
	
CYB5B	CYB5B
	
	
	
POU6F2-AS1	
TRG-AS1	
	
	
LRRK2	LRRK2
7SK	
	
	
	
RN7SL837P	
IFI44	IFI44
SEC61G-DT	
GFAP	GFAP
	
SLC5A11	SLC5A11
SLC8A2	SLC8A2
	
SNHG26	
	
LINC03026	
MCC	MCC
SPATA31C1	
B4GALT1	B4GALT1
TDRD10	TDRD10
	
KPTN	KPTN
MIR6083	
RNU6-143P	
	
	
UMPS	UMPS
B4GALT1-AS1	
RNU4ATAC15P	
SPINK4	SPINK4
MYO7A	MYO7A
	
LINC02981	
BAG1	BAG1
UBE2Q1	UBE2Q1
NAPA	NAPA
LINC01445	
SLC6A15	SLC6A15
	
DDX18P4	
WDR86-AS1	
RGMB	RGMB
CHMP5	CHMP5
	
	
	
RGMB-AS1	
	
GARS1-DT	
	
Y_RNA	
CSNK1A1P3	
TLN1	TLN1
UBE2Q1-AS1	
CHD1	CHD1
	
	
ADAR	ADAR
PLA2G4F	PLA2G4F
MIR544B	
	
ZNF747	
ITGB5	ITGB5
EEF2K	EEF2K
	
	
ZNF541	ZNF541
MKLN1-AS	
RNU6-402P	
CHD1-DT	
Y_RNA	
	
IL22RA2	IL22RA2
	
	
FAM153A	
FAM131B-AS2	
	
ELN-AS1	
EGFR-AS1	
RBM22P12	
PRKAG2-AS1	
	
ABHD15	ABHD15
DHFRP2	
	
RN7SL322P	
	
	
	
GGN	GGN
SERINC1	SERINC1
	
	
KRBOX5	
ABHD15-AS1	
TP53I13	TP53I13
	
	
HRAT17	
	
	
	
	
PKIB	PKIB
	
SPRED3	SPRED3
ITGB5-AS1	
	
7SK	
ENO1P3	
MUC13	
VPS39	VPS39
ZNF600	
	
	
	
	
PDHA1P1	
SNHG15	
PPIAP16	
	
	
VN1R67P	
ARMC12	ARMC12
ZNF320	
FLNB	FLNB
	
ADGRD2	ADGRD2
VN1R3	
	
POLR3K	POLR3K
GIT1	GIT1
SNRNP25	SNRNP25
CSNK1A1	CSNK1A1
	
CLPSL2	CLPSL2
MPG	MPG
ODF2	ODF2
NFILZ	NFILZ
	
NKPD1	NKPD1
SLC12A9-AS1	
CLPSL1	
	
PPIAP59	
	
	
KLK5	KLK5
	
	
PPP1R9A-AS1	
CLPS	CLPS
PSMG3-AS1	
RPL7P38	
TMEM219	TMEM219
RNU7-106P	
	
RN7SKP261	
PTPRQ	PTPRQ
LHFPL5	LHFPL5
SRPK1	SRPK1
TP53TG1	
MIR627	
VPS39-DT	
	
HPX	HPX
	
	
TMEM87A	TMEM87A
	
LINC-PINT	
DPEP1	DPEP1
KLK6	KLK6
AKIRIN1P1	
	
OTOGL	OTOGL
	
RPL29P14	
	
	
DAP	DAP
	
	
CNTN5	CNTN5
MAGI2-AS3	
	
KLK7	KLK7
DAP-DT	
	
ATF7IP2	ATF7IP2
CTNND2	CTNND2
	
	
	
	
OAS1	OAS1
ANKRD13B	ANKRD13B
SAMD4B	SAMD4B
BNIP3P5	
ZKSCAN3	
CORO2B	CORO2B
	
	
ACVR1C	ACVR1C
	
	
DUSP22	DUSP22
GPR108	GPR108
EPHA1-AS1	
	
	
	
	
CARS1P1	
	
RNU6-920P	
	
	
ANP32A	
	
RPL21P123	
APTR	
FAM222B	FAM222B
NAV2	NAV2
NENFP1	
TEX38	TEX38
NLRC5	NLRC5
PTPRN2-AS1	
MUC12-AS1	
EFCAB14-AS1	
	
	
EFCAB14	EFCAB14
COBL	
	
ACVR1	ACVR1
PIPOX	
PIPOX	
NOX5	NOX5
IRF4	IRF4
	
PSEN2	PSEN2
OAS3	
	
	
	
	
SEPTIN4	
	
	
IFNGR1	IFNGR1
SIGLEC14	
SIGLEC14	
	
GLCE	GLCE
RFPL4A	
OVOL3	OVOL3
GPR42	
CBARP	CBARP
NOX5	
NBEAP1	
	
RPL7L1P2	
PMPCA	PMPCA
	
ELMO2P1	
CICP17	
	
	
CYP3A7-CYP3A51P	
	
NF1P9	
ZNF888	
	
GOLGA8DP	
OSCAR	OSCAR
Y_RNA	
FCRLA	FCRLA
	
GOLGA8DP	
RIMS1	RIMS1
OR2AE1	
OR2AE1	
OR2AE1	
OR2AE1	
OR2AE1	
OR2AE1	
OR2AE1	
OR2AE1	
DUS4L-BCAP29	
HERC2P3	
	
BCAP29	BCAP29
OAS2	OAS2
RN7SL466P	
DUSP12	DUSP12
HERC2P3	
	
TRAF5	TRAF5
FAM98C	FAM98C
	
RNU6-436P	U6
	
HOXD13	HOXD13
HOXD12	HOXD12
HOXD11	HOXD11
C12orf43	C12orf43
HOXD10	HOXD10
HOXD-AS2	
HOXD9	HOXD9
SNX25P1	
SPC24	SPC24
ARPC3P2	
	
HOXD8	HOXD8
SLC30A1	SLC30A1
SORD2P	
	
	
NTRAS	
SORD2P	
RNU6-429P	
GFRA3	GFRA3
MIR10B	MIR10B
HOXD4	HOXD4
HBEGF	HBEGF
FDPSP8	
HAGLR	
RD3	RD3
	
	
GOLGA6GP	
	
	
MIR6499	
SLC26A4-AS1	
SPARC	SPARC
KLK4	KLK4
	
HEATR3	HEATR3
ATF6	ATF6
CBLL1-AS1	
CSPG4P13	
NECAP1P1	
GOLGA6FP	
GPR141	GPR141
	
EPDR1	EPDR1
	
COMMD4P1	
TMEM114	TMEM114
	
ADAMTS7P3	
	
HOXD1	HOXD1
	
GPR141BP	
	
CDCA3P1	
NME8	NME8
MIR7704	
	
	
OASL2P	
RPSAP25	
NDRG4	NDRG4
	
UBE2Q2P16	
SNORA70	
HOXD3	HOXD3
	
	
	
	
SCGB1B2P	
	
GOLGA2P7	
	
VSTM2B-DT	
U6	
Y_RNA	
RNU6-494P	
	
EIF5B	EIF5B
Y_RNA	
	
	
	
	
	
	
C6	C6
	
ANO6	ANO6
	
	
	
	
	
	
ZNF529-AS1	
	
	
RAB11B-AS1	
	
ZNF225-AS1	
	
OTX2P1	
PGLS-DT	
PCSK5	PCSK5
DNM1P51	
KRT34	
	
STRCP1	
	
LINC01224	
ULK4P2	
KALRN	
KALRN	
KALRN	
MIR6133	
	
COX5BP3	
RPS3AP27	
ULK4P2	
EXOC4	
MXRA7	
	
	
	
PAK4	PAK4
UBE2Q2P13	
UBE2Q2P13	
	
	
DNM1P46	
DLSTP1	
RABGGTB	
OR4G2P	
NUCB2	
NUCB2	
	
WASH3P	
	
BAIAP2	BAIAP2
AFF3	AFF3
	
C7	C7
DDX11L9	
DDX11L16	
LAIR2	
CHEK2P2	
RBM22P5	
RFK	RFK
CHEK2P2	
FBN2	FBN2
WHAMMP4	
	
	
	
PANX1	PANX1
LILRA2	
LILRA2	
LILRA2	
LILRA2	
LILRA2	
LILRA2	
LILRA2	
LILRA2	
LILRA2	
LILRA2	
LILRA2	
LILRA2	
WHAMMP2	
RPSAP9	
H3P32	
OR1B1	OR1B1
	
	
CYP4F26P	
PILRA	
	
HERC2P7	
ADAMTS7P1	
	
TRBV20OR9-2	
SNORD45C	SNORD45C
SNORD45A	SNORD45A
SNORD45B	SNORD45B
UBE2Q2P2	
MSH4	MSH4
UBE2Q2P2	
	
UBE2Q2P6	
	
CSPG4P10	
	
ARPC3P3	
APOOP2	
GPR83	GPR83
POU1F1	POU1F1
GOLGA2P10	
	
DPP3	DPP3
DENND1B	DENND1B
PTCD1	PTCD1
	
GOLGA6L17P	
	
	
	
MIR548I1	
RPS3AP14	
	
SNRPCP11	
	
LINC02614	
ULK4P3	
ULK4P3	
	
LILRA1	
LILRA1	
LILRA1	
LILRA1	
LILRA1	
LILRA1	
LILRA1	
LILRA1	
LILRA1	
LILRA1	
LILRA1	
LILRA1	
ENPP7P4	
	
GOLGA8EP	
ATP5MF-PTCD1	
	
ROPN1B	
LONRF2	LONRF2
HERC2P2	
PDGFA-DT	
GOLGA8IP	
PRKAR1B-AS1	
DNAAF5	DNAAF5
	
GOLGA6EP	
LILRB1	
LILRB1	
LILRB1	
LILRB1	
LILRB1	
